Trial,TrialAUC(%),Label,Accuracy,F1,AUC,TP,FP,TN,FN,mAP(%),CP(%),CR(%),CF1(%),OP(%),OR(%),OF1(%)
0,77.40746157562312,TonguePale,73.1981981981982,28.74251497005988,71.51450185711164,48,194,602,44,nan,nan,nan,nan,nan,nan,nan
0,77.40746157562312,TipSideRed,51.46396396396396,61.95939982347749,73.03015259197323,351,414,106,17,nan,nan,nan,nan,nan,nan,nan
0,77.40746157562312,Spot,62.83783783783784,71.15384615384616,87.54268208904338,407,318,151,12,nan,nan,nan,nan,nan,nan,nan
0,77.40746157562312,Ecchymosis,87.72522522522522,26.84563758389261,63.915451189251336,20,47,759,62,nan,nan,nan,nan,nan,nan,nan
0,77.40746157562312,Crack,83.78378378378379,91.055900621118,83.40264580866084,733,136,11,8,nan,nan,nan,nan,nan,nan,nan
0,77.40746157562312,Toothmark,69.81981981981981,78.73015873015873,82.19915029208711,496,226,124,42,nan,nan,nan,nan,nan,nan,nan
0,77.40746157562312,FurThick,97.18468468468468,98.57224443175329,65.74739281575897,863,25,0,0,nan,nan,nan,nan,nan,nan,nan
0,77.40746157562312,FurYellow,86.93693693693693,68.81720430107526,91.90771596109839,128,92,644,24,nan,nan,nan,nan,nan,nan,nan
1,81.14323275020898,TonguePale,74.21171171171171,35.49295774647887,75.12153157089797,63,200,596,29,nan,nan,nan,nan,nan,nan,nan
1,81.14323275020898,TipSideRed,54.5045045045045,62.66173752310535,75.43060200668896,339,375,145,29,nan,nan,nan,nan,nan,nan,nan
1,81.14323275020898,Spot,68.69369369369369,73.26923076923076,84.53063696179858,381,240,229,38,nan,nan,nan,nan,nan,nan,nan
1,81.14323275020898,Ecchymosis,81.64414414414415,22.748815165876778,64.90044180838831,24,105,701,58,nan,nan,nan,nan,nan,nan,nan
1,81.14323275020898,Crack,84.34684684684684,91.3503422526447,80.28863367209232,734,132,15,7,nan,nan,nan,nan,nan,nan,nan
1,81.14323275020898,Toothmark,72.63513513513513,80.94117647058823,85.14843335103558,516,221,129,22,nan,nan,nan,nan,nan,nan,nan
1,81.14323275020898,FurThick,97.40990990990991,98.68496283590623,88.77867902665122,863,23,2,0,nan,nan,nan,nan,nan,nan,nan
1,81.14323275020898,FurYellow,88.06306306306307,71.80851063829786,94.94690360411899,135,89,647,17,nan,nan,nan,nan,nan,nan,nan
2,82.84138594548027,TonguePale,75.22522522522522,35.672514619883046,81.65829145728645,61,189,607,31,nan,nan,nan,nan,nan,nan,nan
2,82.84138594548027,TipSideRed,54.95495495495496,63.03142329020333,75.26912625418059,341,373,147,27,nan,nan,nan,nan,nan,nan,nan
2,82.84138594548027,Spot,75.33783783783784,77.25856697819314,86.7656263517055,372,172,297,47,nan,nan,nan,nan,nan,nan,nan
2,82.84138594548027,Ecchymosis,77.36486486486487,27.436823104693143,71.31120256611996,38,157,649,44,nan,nan,nan,nan,nan,nan,nan
2,82.84138594548027,Crack,83.55855855855856,91.03194103194102,81.67029294848844,741,146,1,0,nan,nan,nan,nan,nan,nan,nan
