Trial,TrialAUC(%),Label,Accuracy,F1,AUC,TP,FP,TN,FN,mAP(%),CP(%),CR(%),CF1(%),OP(%),OR(%),OF1(%)
0,76.90529054386339,TonguePale,76.57657657657657,31.57894736842105,73.98268516495521,48,164,632,44,nan,nan,nan,nan,nan,nan,nan
0,76.90529054386339,TipSideRed,52.36486486486487,61.85752930568079,71.39997909698997,343,398,122,25,nan,nan,nan,nan,nan,nan,nan
0,76.90529054386339,Spot,71.95945945945947,74.46153846153847,83.983084916366,363,193,276,56,nan,nan,nan,nan,nan,nan,nan
0,76.90529054386339,Ecchymosis,69.48198198198197,24.512534818941507,66.95061429522484,44,233,573,38,nan,nan,nan,nan,nan,nan,nan
0,76.90529054386339,Crack,79.16666666666666,87.65843895930621,68.15895048977755,657,101,46,84,nan,nan,nan,nan,nan,nan,nan
0,76.90529054386339,Toothmark,64.41441441441441,76.93430656934306,76.16941051513543,527,305,45,11,nan,nan,nan,nan,nan,nan,nan
0,76.90529054386339,FurThick,97.18468468468468,98.57224443175329,84.8342989571263,863,25,0,0,nan,nan,nan,nan,nan,nan,nan
0,76.90529054386339,FurYellow,74.88738738738738,55.31062124248497,89.76330091533181,138,209,527,14,nan,nan,nan,nan,nan,nan,nan
1,78.3754794160724,TonguePale,84.23423423423422,33.9622641509434,75.50251256281408,36,84,712,56,nan,nan,nan,nan,nan,nan,nan
1,78.3754794160724,TipSideRed,59.23423423423423,60.30701754385965,69.5976170568562,275,269,251,93,nan,nan,nan,nan,nan,nan,nan
1,78.3754794160724,Spot,70.04504504504504,74.27466150870407,84.97234251517727,384,231,238,35,nan,nan,nan,nan,nan,nan,nan
1,78.3754794160724,Ecchymosis,81.53153153153153,17.17171717171717,64.96852871754524,17,99,707,65,nan,nan,nan,nan,nan,nan,nan
1,78.3754794160724,Crack,83.55855855855856,91.00985221674877,77.32150890045627,739,144,3,2,nan,nan,nan,nan,nan,nan,nan
1,78.3754794160724,Toothmark,64.1891891891892,76.4792899408284,78.23738714816781,517,297,53,21,nan,nan,nan,nan,nan,nan,nan
1,78.3754794160724,FurThick,97.18468468468468,98.57224443175329,85.40440324449594,863,25,0,0,nan,nan,nan,nan,nan,nan,nan
1,78.3754794160724,FurYellow,86.37387387387388,64.30678466076697,90.99953518306636,109,78,658,43,nan,nan,nan,nan,nan,nan,nan
2,77.94727466608954,TonguePale,74.66216216216216,34.40233236151604,78.70603015075378,59,192,604,33,nan,nan,nan,nan,nan,nan,nan
2,77.94727466608954,TipSideRed,56.08108108108109,62.42774566473989,75.02717391304347,324,346,174,44,nan,nan,nan,nan,nan,nan,nan
2,77.94727466608954,Spot,57.432432432432435,68.18181818181817,82.68493875660906,405,364,105,14,nan,nan,nan,nan,nan,nan,nan
2,77.94727466608954,Ecchymosis,83.1081081081081,16.666666666666664,61.90613084790898,15,83,723,67,nan,nan,nan,nan,nan,nan,nan
2,77.94727466608954,Crack,84.23423423423422,91.34734239802225,76.85605956282649,739,138,9,2,nan,nan,nan,nan,nan,nan,nan
2,77.94727466608954,Toothmark,65.2027027027027,77.36263736263736,81.77376526818905,528,299,51,10,nan,nan,nan,nan,nan,nan,nan
2,77.94727466608954,FurThick,97.18468468468468,98.57224443175329,75.49942062572421,863,25,0,0,nan,nan,nan,nan,nan,nan,nan
2,77.94727466608954,FurYellow,83.44594594594594,61.61879895561357,91.12467820366132,118,113,623,34,nan,nan,nan,nan,nan,nan,nan
3,82.18364162073088,TonguePale,75.90090090090091,33.125,75.25262180467556,53,175,621,39,nan,nan,nan,nan,nan,nan,nan
3,82.18364162073088,TipSideRed,61.373873873873876,64.89252814738997,76.54264214046822,317,292,228,51,nan,nan,nan,nan,nan,nan,nan
