Trial,TrialAUC(%),Label,Accuracy,F1,AUC,TP,FP,TN,FN,mAP(%),CP(%),CR(%),CF1(%),OP(%),OR(%),OF1(%)
0,78.87860159295454,TonguePale,61.48648648648649,29.629629629629626,74.38551452916758,72,322,474,20,nan,nan,nan,nan,nan,nan,nan
0,78.87860159295454,TipSideRed,52.702702702702695,61.67883211678833,73.74895484949833,338,390,130,30,nan,nan,nan,nan,nan,nan,nan
0,78.87860159295454,Spot,71.28378378378379,75.31461761858664,87.05517757275675,389,225,244,30,nan,nan,nan,nan,nan,nan,nan
0,78.87860159295454,Ecchymosis,75.67567567567568,22.302158273381295,59.507958603159224,31,165,641,51,nan,nan,nan,nan,nan,nan,nan
0,78.87860159295454,Crack,83.33333333333334,90.90909090909089,78.07522469176604,740,147,0,1,nan,nan,nan,nan,nan,nan,nan
0,78.87860159295454,Toothmark,71.509009009009,80.28059236165237,81.69835369091875,515,230,120,23,nan,nan,nan,nan,nan,nan,nan
0,78.87860159295454,FurThick,97.18468468468468,98.57224443175329,86.05330243337195,863,25,0,0,nan,nan,nan,nan,nan,nan,nan
0,78.87860159295454,FurYellow,87.5,67.63848396501459,90.50432637299771,116,75,661,36,nan,nan,nan,nan,nan,nan,nan
1,74.28567764313753,TonguePale,60.69819819819819,30.339321357285424,75.29904959580512,76,333,463,16,nan,nan,nan,nan,nan,nan,nan
1,74.28567764313753,TipSideRed,48.53603603603604,60.973526900085396,70.43844063545151,357,446,74,11,nan,nan,nan,nan,nan,nan,nan
1,74.28567764313753,Spot,50.0,65.36661466458658,72.66565230445114,419,444,25,0,nan,nan,nan,nan,nan,nan,nan
1,74.28567764313753,Ecchymosis,82.31981981981981,28.310502283105027,69.46377776432851,31,106,700,51,nan,nan,nan,nan,nan,nan,nan
1,74.28567764313753,Crack,83.44594594594594,90.97605893186004,81.2718609711091,741,147,0,0,nan,nan,nan,nan,nan,nan,nan
1,74.28567764313753,Toothmark,68.35585585585585,78.76039304610732,84.63674986723314,521,264,86,17,nan,nan,nan,nan,nan,nan,nan
1,74.28567764313753,FurThick,97.18468468468468,98.57224443175329,50.11819235225956,863,25,0,0,nan,nan,nan,nan,nan,nan,nan
1,74.28567764313753,FurYellow,89.52702702702703,70.84639498432601,90.39169765446225,113,54,682,39,nan,nan,nan,nan,nan,nan,nan
2,77.57644684994074,TonguePale,69.5945945945946,30.412371134020617,74.48246668123224,59,237,559,33,nan,nan,nan,nan,nan,nan,nan
2,77.57644684994074,TipSideRed,52.590090090090094,61.12650046168052,70.16304347826087,331,384,136,37,nan,nan,nan,nan,nan,nan,nan
2,77.57644684994074,Spot,60.47297297297297,69.23751095530235,82.36027499732839,395,327,142,24,nan,nan,nan,nan,nan,nan,nan
2,77.57644684994074,Ecchymosis,87.5,21.276595744680847,59.72734975488713,15,44,762,67,nan,nan,nan,nan,nan,nan,nan
2,77.57644684994074,Crack,84.009009009009,91.14713216957605,78.08348710604349,731,132,15,10,nan,nan,nan,nan,nan,nan,nan
2,77.57644684994074,Toothmark,64.75225225225225,76.79762787249814,80.95114179500797,518,293,57,20,nan,nan,nan,nan,nan,nan,nan
2,77.57644684994074,FurThick,97.18468468468468,98.57061177815895,82.36848203939745,862,24,1,1,nan,nan,nan,nan,nan,nan,nan
2,77.57644684994074,FurYellow,88.06306306306307,69.18604651162792,92.47532894736842,119,73,663,33,nan,nan,nan,nan,nan,nan,nan
3,78.85322499509513,TonguePale,66.77927927927928,31.23543123543124,73.67134585973345,67,270,526,25,nan,nan,nan,nan,nan,nan,nan
3,78.85322499509513,TipSideRed,53.26576576576577,62.97948260481713,75.3370610367893,353,400,120,15,nan,nan,nan,nan,nan,nan,nan
3,78.85322499509513,Spot,73.42342342342343,74.78632478632478,83.44316603141809,350,167,302,69,nan,nan,nan,nan,nan,nan,nan
3,78.85322499509513,Ecchymosis,84.45945945945947,25.0,71.35508079646554,23,79,727,59,nan,nan,nan,nan,nan,nan,nan
3,78.85322499509513,Crack,83.78378378378379,90.97744360902254,78.30198206138056,726,129,18,15,nan,nan,nan,nan,nan,nan,nan
3,78.85322499509513,Toothmark,70.38288288288288,79.2423046566693,79.7546468401487,502,227,123,36,nan,nan,nan,nan,nan,nan,nan
3,78.85322499509513,FurThick,97.18468468468468,98.57224443175329,79.95365005793744,863,25,0,0,nan,nan,nan,nan,nan,nan,nan
3,78.85322499509513,FurYellow,86.71171171171171,66.28571428571428,89.00886727688787,116,82,654,36,nan,nan,nan,nan,nan,nan,nan
4,74.11469179143454,TonguePale,77.02702702702703,31.08108108108108,70.72181559973781,46,158,638,46,nan,nan,nan,nan,nan,nan,nan
4,74.11469179143454,TipSideRed,60.24774774774775,62.95907660020986,69.68070652173914,300,285,235,68,nan,nan,nan,nan,nan,nan,nan
4,74.11469179143454,Spot,70.27027027027027,72.89527720739221,82.17402588150281,355,200,269,64,nan,nan,nan,nan,nan,nan,nan
4,74.11469179143454,Ecchymosis,73.98648648648648,17.79359430604982,57.89959450462992,25,174,632,57,nan,nan,nan,nan,nan,nan,nan
4,74.11469179143454,Crack,83.55855855855856,91.03194103194102,72.72577047013138,741,146,1,0,nan,nan,nan,nan,nan,nan,nan
4,74.11469179143454,Toothmark,62.04954954954955,76.08232789212207,80.0199150292087,536,335,15,2,nan,nan,nan,nan,nan,nan,nan
4,74.11469179143454,FurThick,97.18468468468468,98.57224443175329,72.89918887601391,863,25,0,0,nan,nan,nan,nan,nan,nan,nan
4,74.11469179143454,FurYellow,81.75675675675676,56.91489361702128,86.79651744851259,107,117,619,45,nan,nan,nan,nan,nan,nan,nan
5,78.806330149406,TonguePale,84.57207207207207,32.512315270935964,76.07603233559101,33,78,718,59,nan,nan,nan,nan,nan,nan,nan
5,78.806330149406,TipSideRed,55.29279279279279,63.74429223744292,74.35775501672241,349,378,142,19,nan,nan,nan,nan,nan,nan,nan
5,78.806330149406,Spot,57.88288288288288,68.98839137645109,85.51887680587856,416,371,98,3,nan,nan,nan,nan,nan,nan,nan
5,78.806330149406,Ecchymosis,14.18918918918919,16.812227074235807,66.90522302245354,77,757,49,5,nan,nan,nan,nan,nan,nan,nan
5,78.806330149406,Crack,83.44594594594594,90.97605893186004,72.67344184637417,741,147,0,0,nan,nan,nan,nan,nan,nan,nan
5,78.806330149406,Toothmark,61.261261261261254,75.74047954866009,78.23898035050452,537,343,7,1,nan,nan,nan,nan,nan,nan,nan
5,78.806330149406,FurThick,97.18468468468468,98.57224443175329,84.45886442641947,863,25,0,0,nan,nan,nan,nan,nan,nan,nan
5,78.806330149406,FurYellow,89.07657657657657,57.268722466960355,92.22146739130434,65,10,726,87,nan,nan,nan,nan,nan,nan,nan
6,72.5175352992606,TonguePale,56.30630630630631,28.14814814814815,74.51387371640811,76,372,424,16,nan,nan,nan,nan,nan,nan,nan
6,72.5175352992606,TipSideRed,44.707207207207205,59.04920767306089,68.97104933110367,354,477,43,14,nan,nan,nan,nan,nan,nan,nan
6,72.5175352992606,Spot,52.25225225225225,65.64019448946516,78.78642925841302,405,410,59,14,nan,nan,nan,nan,nan,nan,nan
6,72.5175352992606,Ecchymosis,76.23873873873875,19.77186311787072,66.02463233069055,26,155,651,56,nan,nan,nan,nan,nan,nan,nan
6,72.5175352992606,Crack,82.88288288288288,90.5940594059406,67.89134007179119,732,143,4,9,nan,nan,nan,nan,nan,nan,nan
6,72.5175352992606,Toothmark,62.72522522522522,75.60795873249816,66.34041423260754,513,306,44,25,nan,nan,nan,nan,nan,nan,nan
6,72.5175352992606,FurThick,95.6081081081081,97.7521613832853,73.23754345307069,848,24,1,15,nan,nan,nan,nan,nan,nan,nan
6,72.5175352992606,FurYellow,84.009009009009,59.42857142857143,84.37499999999999,104,94,642,48,nan,nan,nan,nan,nan,nan,nan
7,79.22304352944593,TonguePale,78.15315315315316,29.1970802919708,69.44368582040639,40,142,654,52,nan,nan,nan,nan,nan,nan,nan
7,79.22304352944593,TipSideRed,61.14864864864865,61.87845303867403,72.4770066889632,280,257,263,88,nan,nan,nan,nan,nan,nan,nan
7,79.22304352944593,Spot,68.13063063063063,72.06317867719645,82.42846456432464,365,229,240,54,nan,nan,nan,nan,nan,nan,nan
7,79.22304352944593,Ecchymosis,84.68468468468468,27.659574468085108,68.2987350965321,26,80,726,56,nan,nan,nan,nan,nan,nan,nan
7,79.22304352944593,Crack,84.23423423423422,91.3151364764268,81.14333452679318,736,135,12,5,nan,nan,nan,nan,nan,nan,nan
7,79.22304352944593,Toothmark,72.74774774774775,80.97484276729561,82.15347849176847,515,219,131,23,nan,nan,nan,nan,nan,nan,nan
7,79.22304352944593,FurThick,97.2972972972973,98.62857142857143,85.60834298957126,863,24,1,0,nan,nan,nan,nan,nan,nan,nan
7,79.22304352944593,FurYellow,86.71171171171171,67.22222222222223,92.23130005720826,121,87,649,31,nan,nan,nan,nan,nan,nan,nan
8,76.9792925656241,TonguePale,38.73873873873874,23.38028169014084,69.52425169324886,83,535,261,9,nan,nan,nan,nan,nan,nan,nan
8,76.9792925656241,TipSideRed,60.36036036036037,64.15478615071282,70.69241220735788,315,299,221,53,nan,nan,nan,nan,nan,nan,nan
8,76.9792925656241,Spot,67.7927927927928,73.32089552238806,82.24628646742423,393,260,209,26,nan,nan,nan,nan,nan,nan,nan
8,76.9792925656241,Ecchymosis,45.38288288288289,21.393841166936788,66.08969315499607,66,469,337,16,nan,nan,nan,nan,nan,nan,nan
8,76.9792925656241,Crack,83.55855855855856,91.02091020910208,75.84345479082322,740,145,2,1,nan,nan,nan,nan,nan,nan,nan
8,76.9792925656241,Toothmark,63.4009009009009,76.60187185025198,81.73659054699947,532,319,31,6,nan,nan,nan,nan,nan,nan,nan
8,76.9792925656241,FurThick,97.18468468468468,98.57224443175329,79.675550405562,863,25,0,0,nan,nan,nan,nan,nan,nan,nan
8,76.9792925656241,FurYellow,81.75675675675676,61.79245283018868,90.02610125858124,131,141,595,21,nan,nan,nan,nan,nan,nan,nan
9,75.48276496041548,TonguePale,77.59009009009009,24.905660377358487,68.25568057679702,33,140,656,59,nan,nan,nan,nan,nan,nan,nan
9,75.48276496041548,TipSideRed,44.48198198198198,59.82070089649552,70.76505016722409,367,492,28,1,nan,nan,nan,nan,nan,nan,nan
9,75.48276496041548,Spot,69.48198198198197,72.87287287287289,82.15723292843657,364,216,253,55,nan,nan,nan,nan,nan,nan,nan
9,75.48276496041548,Ecchymosis,77.59009009009009,21.34387351778656,62.4160261453731,27,144,662,55,nan,nan,nan,nan,nan,nan,nan
9,75.48276496041548,Crack,83.55855855855856,91.03194103194102,73.76775271512113,741,146,1,0,nan,nan,nan,nan,nan,nan,nan
9,75.48276496041548,Toothmark,68.80630630630631,77.38775510204081,78.56718003186404,474,213,137,64,nan,nan,nan,nan,nan,nan,nan
9,75.48276496041548,FurThick,97.18468468468468,98.57224443175329,82.06720741599072,863,25,0,0,nan,nan,nan,nan,nan,nan,nan
9,75.48276496041548,FurYellow,81.86936936936937,56.36856368563685,85.86598970251717,104,113,623,48,nan,nan,nan,nan,nan,nan,nan
10,80.64217751431627,TonguePale,73.42342342342343,30.99415204678363,72.79467992134586,53,197,599,39,nan,nan,nan,nan,nan,nan,nan
10,80.64217751431627,TipSideRed,63.626126126126124,64.23034330011073,74.72878344481605,290,245,275,78,nan,nan,nan,nan,nan,nan,nan
