Trial,TrialAUC(%),Label,Accuracy,F1,AUC,TP,FP,TN,FN,mAP(%),CP(%),CR(%),CF1(%),OP(%),OR(%),OF1(%)
0,81.80731298903352,TonguePale,74.43693693693693,32.23880597014925,75.50934017915665,54,189,607,38,nan,nan,nan,nan,nan,nan,nan
0,81.80731298903352,TipSideRed,53.26576576576577,62.97948260481713,75.30100334448161,353,400,120,15,nan,nan,nan,nan,nan,nan,nan
0,81.80731298903352,Spot,66.8918918918919,72.67657992565056,83.5902315900891,391,266,203,28,nan,nan,nan,nan,nan,nan,nan
0,81.80731298903352,Ecchymosis,80.51801801801803,31.07569721115538,71.50941112388793,39,130,676,43,nan,nan,nan,nan,nan,nan,nan
0,81.80731298903352,Crack,84.23423423423422,91.3151364764268,85.11571970218586,736,135,12,5,nan,nan,nan,nan,nan,nan,nan
0,81.80731298903352,Toothmark,67.7927927927928,78.5607196401799,83.74508762612851,524,272,78,14,nan,nan,nan,nan,nan,nan,nan
0,81.80731298903352,FurThick,96.95945945945947,98.45449341728677,84.89455388180764,860,24,1,3,nan,nan,nan,nan,nan,nan,nan
0,81.80731298903352,FurYellow,84.34684684684684,66.9833729216152,94.7931564645309,141,128,608,11,nan,nan,nan,nan,nan,nan,nan
1,74.18072864706436,TonguePale,70.04504504504504,23.563218390804597,65.72673148350448,41,215,581,51,nan,nan,nan,nan,nan,nan,nan
1,74.18072864706436,TipSideRed,46.95945945945946,59.43152454780362,67.62855351170569,345,448,72,23,nan,nan,nan,nan,nan,nan,nan
1,74.18072864706436,Spot,68.91891891891892,71.30977130977132,78.76607416378727,343,200,269,76,nan,nan,nan,nan,nan,nan,nan
1,74.18072864706436,Ecchymosis,72.18468468468468,20.06472491909385,60.19790594928281,31,196,610,51,nan,nan,nan,nan,nan,nan,nan
1,74.18072864706436,Crack,83.44594594594594,90.95384615384616,77.0672101499169,739,145,2,2,nan,nan,nan,nan,nan,nan,nan
