Trial,TrialAUC(%),Label,Accuracy,F1,AUC,TP,FP,TN,FN,mAP(%),CP(%),CR(%),CF1(%),OP(%),OR(%),OF1(%)
0,80.32317510500306,TonguePale,78.04054054054053,36.06557377049181,79.8257592309373,55,158,638,37,nan,nan,nan,nan,nan,nan,nan
0,80.32317510500306,TipSideRed,46.3963963963964,60.53067993366501,71.86245819397993,365,473,47,3,nan,nan,nan,nan,nan,nan,nan
0,80.32317510500306,Spot,63.17567567567568,70.77747989276139,83.43705950303038,396,304,165,23,nan,nan,nan,nan,nan,nan,nan
0,80.32317510500306,Ecchymosis,84.23423423423422,27.083333333333332,68.61647400593112,26,84,722,56,nan,nan,nan,nan,nan,nan,nan
0,80.32317510500306,Crack,83.44594594594594,90.97605893186004,81.0395953253096,741,147,0,0,nan,nan,nan,nan,nan,nan,nan
0,80.32317510500306,Toothmark,62.612612612612615,76.31954350927246,79.64577801380774,535,329,21,3,nan,nan,nan,nan,nan,nan,nan
0,80.32317510500306,FurThick,97.18468468468468,98.57224443175329,84.39397450753187,863,25,0,0,nan,nan,nan,nan,nan,nan,nan
0,80.32317510500306,FurYellow,87.83783783783784,69.14285714285714,93.76430205949657,121,77,659,31,nan,nan,nan,nan,nan,nan,nan
1,73.69275392385237,TonguePale,63.06306306306306,28.695652173913043,75.76332750710073,66,302,494,26,nan,nan,nan,nan,nan,nan,nan
1,73.69275392385237,TipSideRed,45.83333333333333,60.08298755186722,67.30978260869566,362,475,45,6,nan,nan,nan,nan,nan,nan,nan
1,73.69275392385237,Spot,53.04054054054054,66.4521319388576,79.46781605100985,413,411,58,6,nan,nan,nan,nan,nan,nan,nan
1,73.69275392385237,Ecchymosis,30.067567567567565,18.823529411764707,61.10270531985715,72,611,195,10,nan,nan,nan,nan,nan,nan,nan
1,73.69275392385237,Crack,83.33333333333334,90.90909090909089,67.15047692491301,740,147,0,1,nan,nan,nan,nan,nan,nan,nan
1,73.69275392385237,Toothmark,60.810810810810814,75.56179775280899,70.9025491237387,538,348,2,0,nan,nan,nan,nan,nan,nan,nan
1,73.69275392385237,FurThick,97.18468468468468,98.57224443175329,80.38470451911935,863,25,0,0,nan,nan,nan,nan,nan,nan,nan
1,73.69275392385237,FurYellow,82.2072072072072,55.8659217877095,87.46066933638443,100,106,630,52,nan,nan,nan,nan,nan,nan,nan
2,77.71106833286393,TonguePale,77.81531531531532,35.40983606557377,76.82980117981208,54,159,637,38,nan,nan,nan,nan,nan,nan,nan
2,77.71106833286393,TipSideRed,42.34234234234234,58.842443729903536,66.83528428093646,366,510,10,2,nan,nan,nan,nan,nan,nan,nan
2,77.71106833286393,Spot,64.3018018018018,70.83716651333945,82.65491499203608,385,283,186,34,nan,nan,nan,nan,nan,nan,nan
2,77.71106833286393,Ecchymosis,82.88288288288288,22.448979591836736,65.2000242086788,22,92,714,60,nan,nan,nan,nan,nan,nan,nan
2,77.71106833286393,Crack,83.44594594594594,90.97605893186004,72.41547091171151,741,147,0,0,nan,nan,nan,nan,nan,nan,nan
2,77.71106833286393,Toothmark,63.4009009009009,76.66905958363246,78.3919277748274,534,321,29,4,nan,nan,nan,nan,nan,nan,nan
2,77.71106833286393,FurThick,97.18468468468468,98.57224443175329,87.83777520278099,863,25,0,0,nan,nan,nan,nan,nan,nan,nan
2,77.71106833286393,FurYellow,85.58558558558559,65.59139784946237,91.52334811212815,122,98,638,30,nan,nan,nan,nan,nan,nan,nan
3,72.4939627508061,TonguePale,80.85585585585585,34.61538461538461,78.1789381691064,45,123,673,47,nan,nan,nan,nan,nan,nan,nan
