Trial,TrialAUC(%),Label,Accuracy,F1,AUC,TP,FP,TN,FN,mAP(%),CP(%),CR(%),CF1(%),OP(%),OR(%),OF1(%)
0,78.85102488249028,TonguePale,83.33333333333334,33.333333333333336,72.20750491588377,37,93,703,55,nan,nan,nan,nan,nan,nan,nan
0,78.85102488249028,TipSideRed,63.06306306306306,62.55707762557078,73.45160953177259,274,234,286,94,nan,nan,nan,nan,nan,nan,nan
0,78.85102488249028,Spot,72.40990990990991,76.14410905550145,87.48416119199433,391,217,252,28,nan,nan,nan,nan,nan,nan,nan
0,78.85102488249028,Ecchymosis,83.78378378378379,29.411764705882355,71.59868062700477,30,92,714,52,nan,nan,nan,nan,nan,nan,nan
0,78.85102488249028,Crack,84.009009009009,91.23456790123457,81.94295261964436,739,140,7,2,nan,nan,nan,nan,nan,nan,nan
0,78.85102488249028,Toothmark,63.738738738738746,76.83453237410072,79.92193308550186,534,318,32,4,nan,nan,nan,nan,nan,nan,nan
0,78.85102488249028,FurThick,97.07207207207207,98.51258581235697,77.81691772885284,861,24,1,2,nan,nan,nan,nan,nan,nan,nan
0,78.85102488249028,FurYellow,82.54504504504504,58.88594164456234,86.38443935926774,111,114,622,41,nan,nan,nan,nan,nan,nan,nan
1,75.94111884381867,TonguePale,81.86936936936937,13.903743315508022,66.1336574175224,13,82,714,79,nan,nan,nan,nan,nan,nan,nan
1,75.94111884381867,TipSideRed,49.32432432432432,60.387323943661976,71.31532190635453,343,425,95,25,nan,nan,nan,nan,nan,nan,nan
1,75.94111884381867,Spot,52.590090090090094,66.29303442754204,83.30373363323173,414,416,53,5,nan,nan,nan,nan,nan,nan,nan
1,75.94111884381867,Ecchymosis,71.3963963963964,22.085889570552144,62.479573927252915,36,208,598,46,nan,nan,nan,nan,nan,nan,nan
1,75.94111884381867,Crack,83.67117117117117,91.0878918254456,77.22144188309602,741,145,2,0,nan,nan,nan,nan,nan,nan,nan
