Trial,TrialAUC(%),Label,Accuracy,F1,AUC,TP,FP,TN,FN,mAP(%),CP(%),CR(%),CF1(%),OP(%),OR(%),OF1(%)
0,85.30523860270752,HealthyTongue,98.41549295774648,0.0,92.4667064201948,0,0,559,9,nan,nan,nan,nan,nan,nan,nan
0,85.30523860270752,PeelingCoating,95.4225352112676,62.857142857142854,86.86600221483943,22,5,520,21,nan,nan,nan,nan,nan,nan,nan
0,85.30523860270752,RedTongue,79.92957746478874,61.48648648648649,85.51789077212806,91,87,363,27,nan,nan,nan,nan,nan,nan,nan
0,85.30523860270752,PurpleTongue,95.77464788732394,45.45454545454545,84.02267156862744,10,10,534,14,nan,nan,nan,nan,nan,nan,nan
0,85.30523860270752,ChubbyTongue,76.93661971830986,32.12435233160622,77.22056601461999,31,115,406,16,nan,nan,nan,nan,nan,nan,nan
0,85.30523860270752,ThinTongue,93.48591549295774,5.128205128205128,89.55775931385688,1,3,530,34,nan,nan,nan,nan,nan,nan,nan
0,85.30523860270752,RedDot,68.66197183098592,49.142857142857146,84.40811965811965,86,164,304,14,nan,nan,nan,nan,nan,nan,nan
0,85.30523860270752,Crack,85.2112676056338,75.29411764705883,90.72715415341973,128,67,356,17,nan,nan,nan,nan,nan,nan,nan
0,85.30523860270752,Toothmark,79.40140845070422,52.24489795918367,82.79833374172998,64,75,387,42,nan,nan,nan,nan,nan,nan,nan
0,85.30523860270752,FurWhite,72.00704225352112,82.84789644012945,77.50082087741089,384,156,25,3,nan,nan,nan,nan,nan,nan,nan
0,85.30523860270752,FurYellow,92.6056338028169,74.07407407407408,92.55779037560508,60,23,466,19,nan,nan,nan,nan,nan,nan,nan
0,85.30523860270752,FurBlack,97.00704225352112,48.48484848484848,87.61904761904763,8,10,543,7,nan,nan,nan,nan,nan,nan,nan
0,85.30523860270752,SmoothCoating,92.25352112676056,12.000000000000002,77.70523910559818,3,36,521,8,nan,nan,nan,nan,nan,nan,nan
1,84.8661807384158,HealthyTongue,98.94366197183099,50.0,83.12462731067382,3,0,559,6,nan,nan,nan,nan,nan,nan,nan
