Trial,TrialAUC(%),Label,Accuracy,F1,AUC,TP,FP,TN,FN,mAP(%),CP(%),CR(%),CF1(%),OP(%),OR(%),OF1(%)
0,82.34614246789975,TonguePale,69.81981981981981,35.57692307692308,79.96913917413153,74,250,546,18,nan,nan,nan,nan,nan,nan,nan
0,82.34614246789975,TipSideRed,49.88738738738739,61.73688736027515,75.48494983277591,359,436,84,9,nan,nan,nan,nan,nan,nan,nan
0,82.34614246789975,Spot,52.92792792792793,66.61341853035144,86.35089129870592,417,416,53,2,nan,nan,nan,nan,nan,nan,nan
0,82.34614246789975,Ecchymosis,80.85585585585585,29.166666666666664,73.14652302850571,35,123,683,47,nan,nan,nan,nan,nan,nan,nan
0,82.34614246789975,Crack,83.44594594594594,90.97605893186004,84.73656669145392,741,147,0,0,nan,nan,nan,nan,nan,nan,nan
0,82.34614246789975,Toothmark,62.83783783783784,76.52916073968706,84.22039298990973,538,330,20,0,nan,nan,nan,nan,nan,nan,nan
0,82.34614246789975,FurThick,97.18468468468468,98.57224443175329,81.08922363847046,863,25,0,0,nan,nan,nan,nan,nan,nan,nan
0,82.34614246789975,FurYellow,89.86486486486487,73.21428571428571,93.77145308924484,123,61,675,29,nan,nan,nan,nan,nan,nan,nan
1,72.6497606537381,TonguePale,64.52702702702703,31.372549019607842,73.40370329910422,72,295,501,20,nan,nan,nan,nan,nan,nan,nan
1,72.6497606537381,TipSideRed,43.13063063063063,58.84270578647106,63.440112876254176,361,498,22,7,nan,nan,nan,nan,nan,nan,nan
1,72.6497606537381,Spot,49.549549549549546,64.89028213166144,76.64456442641888,414,443,26,5,nan,nan,nan,nan,nan,nan,nan
1,72.6497606537381,Ecchymosis,72.18468468468468,18.48184818481848,59.33395872420262,28,193,613,54,nan,nan,nan,nan,nan,nan,nan
1,72.6497606537381,Crack,83.44594594594594,90.97605893186004,72.08956457076758,741,147,0,0,nan,nan,nan,nan,nan,nan,nan
1,72.6497606537381,Toothmark,64.52702702702703,77.12418300653594,69.79500796601168,531,308,42,7,nan,nan,nan,nan,nan,nan,nan
1,72.6497606537381,FurThick,97.18468468468468,98.57224443175329,77.60834298957124,863,25,0,0,nan,nan,nan,nan,nan,nan,nan
1,72.6497606537381,FurYellow,78.71621621621621,57.33634311512416,88.88283037757438,127,164,572,25,nan,nan,nan,nan,nan,nan,nan
2,74.4040317701088,TonguePale,68.35585585585585,28.860759493670884,70.25617216517371,57,246,550,35,nan,nan,nan,nan,nan,nan,nan
2,74.4040317701088,TipSideRed,41.55405405405405,58.645418326693225,70.87740384615384,368,519,1,0,nan,nan,nan,nan,nan,nan,nan
2,74.4040317701088,Spot,50.67567567567568,65.67398119122258,80.3120436006127,419,438,31,0,nan,nan,nan,nan,nan,nan,nan
2,74.4040317701088,Ecchymosis,62.5,19.37046004842615,57.84058585002724,40,291,515,42,nan,nan,nan,nan,nan,nan,nan
2,74.4040317701088,Crack,83.44594594594594,90.97605893186004,73.53135586218292,741,147,0,0,nan,nan,nan,nan,nan,nan,nan
2,74.4040317701088,Toothmark,62.5,76.16320687186828,79.36165693043017,532,327,23,6,nan,nan,nan,nan,nan,nan,nan
2,74.4040317701088,FurThick,97.18468468468468,98.57224443175329,76.5747392815759,863,25,0,0,nan,nan,nan,nan,nan,nan,nan
2,74.4040317701088,FurYellow,74.54954954954955,51.08225108225108,86.47829662471396,118,192,544,34,nan,nan,nan,nan,nan,nan,nan
3,78.71996320526662,TonguePale,80.63063063063063,35.338345864661655,77.35689316145947,47,127,669,45,nan,nan,nan,nan,nan,nan,nan
3,78.71996320526662,TipSideRed,41.891891891891895,58.78594249201278,70.96624163879599,368,516,4,0,nan,nan,nan,nan,nan,nan,nan
3,78.71996320526662,Spot,49.77477477477478,65.26479750778816,83.47217204125978,419,446,23,0,nan,nan,nan,nan,nan,nan,nan
3,78.71996320526662,Ecchymosis,74.43693693693693,25.573770491803277,69.1309084306724,39,184,622,43,nan,nan,nan,nan,nan,nan,nan
3,78.71996320526662,Crack,83.44594594594594,90.97605893186004,72.80747656687507,741,147,0,0,nan,nan,nan,nan,nan,nan,nan
3,78.71996320526662,Toothmark,60.47297297297297,75.36842105263158,74.63489113117366,537,350,0,1,nan,nan,nan,nan,nan,nan,nan
3,78.71996320526662,FurThick,97.18468468468468,98.57224443175329,90.16454229432213,863,25,0,0,nan,nan,nan,nan,nan,nan,nan
3,78.71996320526662,FurYellow,90.31531531531532,66.9230769230769,91.22658037757436,87,21,715,65,nan,nan,nan,nan,nan,nan,nan
4,81.39589088156548,TonguePale,68.58108108108108,34.35294117647059,80.3228097006773,73,260,536,19,nan,nan,nan,nan,nan,nan,nan
4,81.39589088156548,TipSideRed,52.36486486486487,62.333036509349945,75.2299331103679,350,405,115,18,nan,nan,nan,nan,nan,nan,nan
4,81.39589088156548,Spot,59.12162162162162,69.26333615580018,86.58039499061123,409,353,116,10,nan,nan,nan,nan,nan,nan,nan
4,81.39589088156548,Ecchymosis,78.04054054054053,23.52941176470588,64.98971131150519,30,143,663,52,nan,nan,nan,nan,nan,nan,nan
4,81.39589088156548,Crack,84.12162162162163,91.30166563849475,82.10636481313173,740,140,7,1,nan,nan,nan,nan,nan,nan,nan
4,81.39589088156548,Toothmark,71.05855855855856,79.7478329393223,78.54859267126925,506,225,125,32,nan,nan,nan,nan,nan,nan,nan
4,81.39589088156548,FurThick,97.2972972972973,98.62542955326461,88.8991888760139,861,22,3,2,nan,nan,nan,nan,nan,nan,nan
4,81.39589088156548,FurYellow,83.55855855855856,65.07177033492823,94.49013157894737,136,130,606,16,nan,nan,nan,nan,nan,nan,nan
5,81.05661089161491,TonguePale,73.64864864864865,30.769230769230766,74.29538999344547,52,194,602,40,nan,nan,nan,nan,nan,nan,nan
5,81.05661089161491,TipSideRed,56.41891891891891,62.39067055393587,72.30351170568564,321,340,180,47,nan,nan,nan,nan,nan,nan,nan
5,81.05661089161491,Spot,63.288288288288285,70.78853046594983,85.66797787401215,395,302,167,24,nan,nan,nan,nan,nan,nan,nan
5,81.05661089161491,Ecchymosis,84.45945945945947,26.595744680851062,69.73158627367911,25,81,725,57,nan,nan,nan,nan,nan,nan,nan
5,81.05661089161491,Crack,83.33333333333334,90.84158415841584,80.07656503897105,734,141,6,7,nan,nan,nan,nan,nan,nan,nan
5,81.05661089161491,Toothmark,69.48198198198197,79.48523845571536,82.86086032926183,525,258,92,13,nan,nan,nan,nan,nan,nan,nan
5,81.05661089161491,FurThick,97.40990990990991,98.68496283590623,90.02085747392815,863,23,2,0,nan,nan,nan,nan,nan,nan,nan
5,81.05661089161491,FurYellow,88.06306306306307,69.88636363636363,93.49613844393593,123,77,659,29,nan,nan,nan,nan,nan,nan,nan
6,76.8626495655423,TonguePale,73.98648648648648,31.454005934718104,74.08100284028839,53,192,604,39,nan,nan,nan,nan,nan,nan,nan
6,76.8626495655423,TipSideRed,48.986486486486484,61.642675698560545,72.6405727424749,364,449,71,4,nan,nan,nan,nan,nan,nan,nan
6,76.8626495655423,Spot,60.36036036036037,69.81132075471697,81.21988082092096,407,340,129,12,nan,nan,nan,nan,nan,nan,nan
6,76.8626495655423,Ecchymosis,77.13963963963964,23.396226415094336,62.31011317557345,31,152,654,51,nan,nan,nan,nan,nan,nan,nan
6,76.8626495655423,Crack,84.23423423423422,91.25000000000001,80.07105676278609,730,129,18,11,nan,nan,nan,nan,nan,nan,nan
6,76.8626495655423,Toothmark,62.83783783783784,76.52916073968706,74.70100902814657,538,330,20,0,nan,nan,nan,nan,nan,nan,nan
6,76.8626495655423,FurThick,97.18468468468468,98.57224443175329,76.09269988412515,863,25,0,0,nan,nan,nan,nan,nan,nan,nan
6,76.8626495655423,FurYellow,89.86486486486487,73.05389221556887,93.78486127002287,122,60,676,30,nan,nan,nan,nan,nan,nan,nan
7,81.10134663766162,TonguePale,68.69369369369369,31.18811881188119,74.2953899934455,63,249,547,29,nan,nan,nan,nan,nan,nan,nan
7,81.10134663766162,TipSideRed,56.75675675675676,62.64591439688716,72.94732441471571,322,338,182,46,nan,nan,nan,nan,nan,nan,nan
7,81.10134663766162,Spot,58.55855855855856,69.17922948073702,85.62268778846985,413,362,107,6,nan,nan,nan,nan,nan,nan,nan
7,81.10134663766162,Ecchymosis,81.41891891891892,33.734939759036145,72.02384554862918,42,125,681,40,nan,nan,nan,nan,nan,nan,nan
7,81.10134663766162,Crack,84.57207207207207,91.46417445482868,85.38103500509516,734,130,17,7,nan,nan,nan,nan,nan,nan,nan
7,81.10134663766162,Toothmark,70.38288288288288,79.56487956487956,82.11842804036112,512,237,113,26,nan,nan,nan,nan,nan,nan,nan
7,81.10134663766162,FurThick,97.18468468468468,98.57224443175329,81.85863267670915,863,25,0,0,nan,nan,nan,nan,nan,nan,nan
7,81.10134663766162,FurYellow,89.1891891891892,72.41379310344828,94.56342963386729,126,70,666,26,nan,nan,nan,nan,nan,nan,nan
8,74.3325428958556,TonguePale,75.22522522522522,27.631578947368418,70.89933362464495,42,170,626,50,nan,nan,nan,nan,nan,nan,nan
8,74.3325428958556,TipSideRed,50.9009009009009,60.720720720720735,66.61632525083611,337,405,115,31,nan,nan,nan,nan,nan,nan,nan
8,74.3325428958556,Spot,50.22522522522522,65.36050156739812,80.98172621379973,417,440,29,2,nan,nan,nan,nan,nan,nan,nan
8,74.3325428958556,Ecchymosis,72.97297297297297,12.408759124087593,55.01573564122738,17,175,631,65,nan,nan,nan,nan,nan,nan,nan
8,74.3325428958556,Crack,83.44594594594594,90.97605893186004,73.58138937086306,741,147,0,0,nan,nan,nan,nan,nan,nan,nan
8,74.3325428958556,Toothmark,63.17567567567568,76.6595289079229,73.30164630908125,537,326,24,1,nan,nan,nan,nan,nan,nan,nan
8,74.3325428958556,FurThick,97.18468468468468,98.57224443175329,85.08458864426419,863,25,0,0,nan,nan,nan,nan,nan,nan,nan
8,74.3325428958556,FurYellow,81.30630630630631,60.66350710900474,89.17959811212815,128,142,594,24,nan,nan,nan,nan,nan,nan,nan
9,78.41955428967768,TonguePale,73.76126126126125,30.86053412462908,76.44199257155341,52,193,603,40,nan,nan,nan,nan,nan,nan,nan
9,78.41955428967768,TipSideRed,46.62162162162162,60.16806722689076,74.06511287625419,358,464,56,10,nan,nan,nan,nan,nan,nan,nan
9,78.41955428967768,Spot,66.1036036036036,70.69133398247321,80.91404552416913,363,245,224,56,nan,nan,nan,nan,nan,nan,nan
9,78.41955428967768,Ecchymosis,83.33333333333334,16.853932584269664,57.94649881982692,15,81,725,67,nan,nan,nan,nan,nan,nan,nan
9,78.41955428967768,Crack,83.67117117117117,91.0878918254456,80.37401195295932,741,145,2,0,nan,nan,nan,nan,nan,nan,nan
9,78.41955428967768,Toothmark,68.01801801801803,78.74251497005987,83.08762612851832,526,272,78,12,nan,nan,nan,nan,nan,nan,nan
9,78.41955428967768,FurThick,97.18468468468468,98.57224443175329,82.38702201622247,863,25,0,0,nan,nan,nan,nan,nan,nan,nan
9,78.41955428967768,FurYellow,86.37387387387388,68.07387862796834,92.14012442791761,129,98,638,23,nan,nan,nan,nan,nan,nan,nan
10,82.31769841482975,TonguePale,86.03603603603604,34.73684210526316,75.21848372296265,33,65,731,59,nan,nan,nan,nan,nan,nan,nan
10,82.31769841482975,TipSideRed,52.25225225225225,62.477876106194685,75.78595317725753,353,409,111,15,nan,nan,nan,nan,nan,nan,nan
10,82.31769841482975,Spot,56.08108108108109,67.76859504132231,84.90313519344974,410,381,88,9,nan,nan,nan,nan,nan,nan,nan
10,82.31769841482975,Ecchymosis,81.08108108108108,25.0,72.39756702777946,28,114,692,54,nan,nan,nan,nan,nan,nan,nan
10,82.31769841482975,Crack,83.55855855855856,91.02091020910208,82.52682989525096,740,145,2,1,nan,nan,nan,nan,nan,nan,nan
10,82.31769841482975,Toothmark,66.1036036036036,77.8187177597642,83.48698884758365,528,291,59,10,nan,nan,nan,nan,nan,nan,nan
10,82.31769841482975,FurThick,97.18468468468468,98.57224443175329,89.95596755504054,863,25,0,0,nan,nan,nan,nan,nan,nan,nan
10,82.31769841482975,FurYellow,89.63963963963964,72.12121212121212,94.2666618993135,119,59,677,33,nan,nan,nan,nan,nan,nan,nan
11,80.45173971332987,TonguePale,72.97297297297297,36.170212765957444,79.09520428228097,68,216,580,24,nan,nan,nan,nan,nan,nan,nan
11,80.45173971332987,TipSideRed,45.608108108108105,60.115606936416185,77.01818561872909,364,479,41,4,nan,nan,nan,nan,nan,nan,nan
11,80.45173971332987,Spot,61.48648648648649,70.1048951048951,84.41563067716311,401,324,145,18,nan,nan,nan,nan,nan,nan,nan
11,80.45173971332987,Ecchymosis,80.96846846846847,25.550660792951536,68.30176118138353,29,116,690,53,nan,nan,nan,nan,nan,nan,nan
11,80.45173971332987,Crack,83.44594594594594,90.97605893186004,81.83554123403746,741,147,0,0,nan,nan,nan,nan,nan,nan,nan
11,80.45173971332987,Toothmark,68.13063063063063,78.57683573050718,82.75411577270313,519,264,86,19,nan,nan,nan,nan,nan,nan,nan
11,80.45173971332987,FurThick,97.18468468468468,98.57224443175329,79.35573580533026,863,25,0,0,nan,nan,nan,nan,nan,nan,nan
11,80.45173971332987,FurYellow,87.5,66.66666666666667,90.83774313501145,111,70,666,41,nan,nan,nan,nan,nan,nan,nan
12,79.47234937568717,TonguePale,75.33783783783784,33.02752293577982,74.44013545990825,54,181,615,38,nan,nan,nan,nan,nan,nan,nan
12,79.47234937568717,TipSideRed,44.707207207207205,59.45499587118085,73.2279473244147,360,483,37,8,nan,nan,nan,nan,nan,nan,nan
12,79.47234937568717,Spot,68.58108108108108,73.8519212746017,85.08175114879066,394,254,215,25,nan,nan,nan,nan,nan,nan,nan
12,79.47234937568717,Ecchymosis,85.13513513513513,19.51219512195122,65.42546753010954,16,66,740,66,nan,nan,nan,nan,nan,nan,nan
