Trial,TrialAUC(%),Label,Accuracy,F1,AUC,TP,FP,TN,FN,mAP(%),CP(%),CR(%),CF1(%),OP(%),OR(%),OF1(%)
0,78.63235531214094,HealthyTongue,98.41549295774648,0.0,82.54820115285231,0,0,559,9,nan,nan,nan,nan,nan,nan,nan
0,78.63235531214094,PeelingCoating,89.61267605633803,35.16483516483517,75.38870431893687,16,32,493,27,nan,nan,nan,nan,nan,nan,nan
0,78.63235531214094,RedTongue,68.83802816901408,52.54691689008043,80.03201506591337,98,157,293,20,nan,nan,nan,nan,nan,nan,nan
0,78.63235531214094,PurpleTongue,95.77464788732394,0.0,66.8658088235294,0,0,544,24,nan,nan,nan,nan,nan,nan,nan
0,78.63235531214094,ChubbyTongue,71.65492957746478,29.074889867841406,74.05970514967125,33,147,374,14,nan,nan,nan,nan,nan,nan,nan
0,78.63235531214094,ThinTongue,91.37323943661971,39.50617283950617,88.158670597695,16,30,503,19,nan,nan,nan,nan,nan,nan,nan
0,78.63235531214094,RedDot,57.9225352112676,41.27764127764128,78.73717948717949,84,223,245,16,nan,nan,nan,nan,nan,nan,nan
0,78.63235531214094,Crack,58.45070422535211,53.17460317460318,86.02999918480477,134,225,198,11,nan,nan,nan,nan,nan,nan,nan
0,78.63235531214094,Toothmark,77.8169014084507,47.5,75.47578207955567,57,77,385,49,nan,nan,nan,nan,nan,nan,nan
0,78.63235531214094,FurWhite,69.71830985915493,81.6631130063966,73.0338201493283,383,168,13,4,nan,nan,nan,nan,nan,nan,nan
0,78.63235531214094,FurYellow,80.45774647887323,49.77375565610859,85.16476404959748,55,87,402,24,nan,nan,nan,nan,nan,nan,nan
0,78.63235531214094,FurBlack,95.77464788732394,14.285714285714288,81.06088004822182,2,11,542,13,nan,nan,nan,nan,nan,nan,nan
0,78.63235531214094,SmoothCoating,90.49295774647888,3.571428571428571,75.66508895054676,1,44,513,10,nan,nan,nan,nan,nan,nan,nan
1,76.33690885602147,HealthyTongue,98.41549295774648,0.0,78.93063009342079,0,0,559,9,nan,nan,nan,nan,nan,nan,nan
1,76.33690885602147,PeelingCoating,83.97887323943662,30.53435114503817,75.57475083056478,20,68,457,23,nan,nan,nan,nan,nan,nan,nan
1,76.33690885602147,RedTongue,58.098591549295776,47.57709251101322,81.29943502824858,108,228,222,10,nan,nan,nan,nan,nan,nan,nan
1,76.33690885602147,PurpleTongue,94.01408450704226,0.0,71.40012254901961,0,10,534,24,nan,nan,nan,nan,nan,nan,nan
1,76.33690885602147,ChubbyTongue,81.86619718309859,18.89763779527559,68.10552538081431,12,68,453,35,nan,nan,nan,nan,nan,nan,nan
1,76.33690885602147,ThinTongue,93.48591549295774,21.276595744680847,84.97989815062985,5,7,526,30,nan,nan,nan,nan,nan,nan,nan
1,76.33690885602147,RedDot,52.816901408450704,39.91031390134529,76.0576923076923,89,257,211,11,nan,nan,nan,nan,nan,nan,nan
1,76.33690885602147,Crack,54.04929577464789,50.47438330170778,81.37360397815276,133,249,174,12,nan,nan,nan,nan,nan,nan,nan
1,76.33690885602147,Toothmark,64.26056338028168,40.117994100294986,72.1616433880585,68,165,297,38,nan,nan,nan,nan,nan,nan,nan
1,76.33690885602147,FurWhite,68.13380281690141,81.04712041884817,67.68169943038245,387,181,0,0,nan,nan,nan,nan,nan,nan,nan
1,76.33690885602147,FurYellow,67.42957746478874,40.129449838187696,81.70381299992235,62,168,321,17,nan,nan,nan,nan,nan,nan,nan
1,76.33690885602147,FurBlack,97.35915492957746,0.0,77.07052441229656,0,0,553,15,nan,nan,nan,nan,nan,nan,nan
1,76.33690885602147,SmoothCoating,94.54225352112677,6.060606060606061,76.04047657907623,1,21,536,10,nan,nan,nan,nan,nan,nan,nan
2,75.00239136485735,HealthyTongue,98.41549295774648,0.0,60.306102166567285,0,0,559,9,nan,nan,nan,nan,nan,nan,nan
2,75.00239136485735,PeelingCoating,85.91549295774648,21.568627450980394,67.61461794019934,11,48,477,32,nan,nan,nan,nan,nan,nan,nan
2,75.00239136485735,RedTongue,73.41549295774648,58.40220385674931,84.18832391713748,106,139,311,12,nan,nan,nan,nan,nan,nan,nan
2,75.00239136485735,PurpleTongue,95.24647887323944,0.0,77.55821078431372,0,3,541,24,nan,nan,nan,nan,nan,nan,nan
2,75.00239136485735,ChubbyTongue,80.98591549295774,20.588235294117645,72.20566014620002,14,75,446,33,nan,nan,nan,nan,nan,nan,nan
2,75.00239136485735,ThinTongue,93.66197183098592,5.263157894736842,80.77191101581346,1,2,531,34,nan,nan,nan,nan,nan,nan,nan
2,75.00239136485735,RedDot,58.80281690140845,42.364532019704434,73.11538461538463,86,220,248,14,nan,nan,nan,nan,nan,nan,nan
2,75.00239136485735,Crack,80.98591549295774,65.16129032258064,83.79310344827586,101,64,359,44,nan,nan,nan,nan,nan,nan,nan
2,75.00239136485735,Toothmark,66.90140845070422,44.705882352941174,74.50379808870375,76,158,304,30,nan,nan,nan,nan,nan,nan,nan
2,75.00239136485735,FurWhite,68.83802816901408,81.38801261829653,70.98234042856939,387,177,4,0,nan,nan,nan,nan,nan,nan,nan
2,75.00239136485735,FurYellow,70.07042253521126,42.56756756756757,85.0431001009552,63,154,335,16,nan,nan,nan,nan,nan,nan,nan
2,75.00239136485735,FurBlack,94.8943661971831,17.142857142857142,71.35623869801086,3,17,536,12,nan,nan,nan,nan,nan,nan,nan
2,75.00239136485735,SmoothCoating,94.36619718309859,5.88235294117647,73.59229639301452,1,22,535,10,nan,nan,nan,nan,nan,nan,nan
3,73.34824219760837,HealthyTongue,98.59154929577466,20.0,64.30133174319221,1,0,559,8,nan,nan,nan,nan,nan,nan,nan
