Trial,TrialAUC(%),Label,Accuracy,F1,AUC,TP,FP,TN,FN,mAP(%),CP(%),CR(%),CF1(%),OP(%),OR(%),OF1(%)
0,78.28831563406244,HealthyTongue,98.41549295774648,40.0,78.83124627310674,3,3,556,6,nan,nan,nan,nan,nan,nan,nan
0,78.28831563406244,PeelingCoating,87.5,26.80412371134021,71.84939091915837,13,41,484,30,nan,nan,nan,nan,nan,nan,nan
0,78.28831563406244,RedTongue,69.19014084507043,52.316076294277934,80.2391713747646,96,153,297,22,nan,nan,nan,nan,nan,nan,nan
0,78.28831563406244,PurpleTongue,88.73239436619718,13.513513513513514,76.01868872549021,5,45,499,19,nan,nan,nan,nan,nan,nan,nan
0,78.28831563406244,ChubbyTongue,71.47887323943662,27.027027027027025,71.70743659901171,30,145,376,17,nan,nan,nan,nan,nan,nan,nan
0,78.28831563406244,ThinTongue,93.66197183098592,37.93103448275862,89.4237469847226,11,12,521,24,nan,nan,nan,nan,nan,nan,nan
0,78.28831563406244,RedDot,66.37323943661971,45.58404558404558,80.0576923076923,80,171,297,20,nan,nan,nan,nan,nan,nan,nan
0,78.28831563406244,Crack,78.52112676056338,67.20430107526882,85.73000733675715,125,102,321,20,nan,nan,nan,nan,nan,nan,nan
0,78.28831563406244,Toothmark,70.4225352112676,46.496815286624205,76.35996079392307,73,135,327,33,nan,nan,nan,nan,nan,nan,nan
0,78.28831563406244,FurWhite,69.8943661971831,81.82784272051009,72.61552957300098,385,169,12,2,nan,nan,nan,nan,nan,nan,nan
0,78.28831563406244,FurYellow,87.67605633802818,65.0,90.12192280810748,65,56,433,14,nan,nan,nan,nan,nan,nan,nan
0,78.28831563406244,FurBlack,97.00704225352112,26.086956521739136,77.46835443037975,3,5,548,12,nan,nan,nan,nan,nan,nan,nan
0,78.28831563406244,SmoothCoating,90.3169014084507,0.0,67.32495511669659,0,44,513,11,nan,nan,nan,nan,nan,nan,nan
1,82.48896103877303,HealthyTongue,98.59154929577466,20.0,76.76406281057443,1,0,559,8,nan,nan,nan,nan,nan,nan,nan
1,82.48896103877303,PeelingCoating,95.4225352112676,62.857142857142854,90.62236987818383,22,5,520,21,nan,nan,nan,nan,nan,nan,nan
1,82.48896103877303,RedTongue,78.34507042253522,60.70287539936102,87.36346516007532,95,100,350,23,nan,nan,nan,nan,nan,nan,nan
1,82.48896103877303,PurpleTongue,94.36619718309859,30.434782608695656,85.76133578431373,7,15,529,17,nan,nan,nan,nan,nan,nan,nan
1,82.48896103877303,ChubbyTongue,73.06338028169014,29.493087557603687,77.82088455098625,32,138,383,15,nan,nan,nan,nan,nan,nan,nan
1,82.48896103877303,ThinTongue,94.19014084507043,40.0,85.71964620745108,11,9,524,24,nan,nan,nan,nan,nan,nan,nan
1,82.48896103877303,RedDot,83.27464788732394,60.25104602510459,84.86111111111111,72,67,401,28,nan,nan,nan,nan,nan,nan,nan
1,82.48896103877303,Crack,78.87323943661971,66.4804469273743,86.62346131898589,119,94,329,26,nan,nan,nan,nan,nan,nan,nan
1,82.48896103877303,Toothmark,67.42957746478874,48.75346260387812,83.73764600179695,88,167,295,18,nan,nan,nan,nan,nan,nan,nan
1,82.48896103877303,FurWhite,71.65492957746478,82.7438370846731,76.39299327594328,386,160,21,1,nan,nan,nan,nan,nan,nan,nan
1,82.48896103877303,FurYellow,88.73239436619718,67.67676767676768,92.56555615956098,67,52,437,12,nan,nan,nan,nan,nan,nan,nan
1,82.48896103877303,FurBlack,98.06338028169014,56.00000000000001,80.9282700421941,7,3,550,8,nan,nan,nan,nan,nan,nan,nan
1,82.48896103877303,SmoothCoating,92.6056338028169,8.695652173913043,63.19569120287253,2,33,524,9,nan,nan,nan,nan,nan,nan,nan
2,82.95069294207374,HealthyTongue,98.41549295774648,0.0,75.25342874180083,0,0,559,9,nan,nan,nan,nan,nan,nan,nan
2,82.95069294207374,PeelingCoating,92.95774647887323,54.54545454545454,84.01328903654485,24,21,504,19,nan,nan,nan,nan,nan,nan,nan
2,82.95069294207374,RedTongue,73.59154929577466,59.01639344262295,86.89453860640302,108,140,310,10,nan,nan,nan,nan,nan,nan,nan
2,82.95069294207374,PurpleTongue,83.80281690140845,24.59016393442623,83.50949754901961,15,83,461,9,nan,nan,nan,nan,nan,nan,nan
2,82.95069294207374,ChubbyTongue,66.19718309859155,28.888888888888893,77.22056601462,39,184,337,8,nan,nan,nan,nan,nan,nan,nan
2,82.95069294207374,ThinTongue,93.48591549295774,46.37681159420289,91.77700348432056,16,18,515,19,nan,nan,nan,nan,nan,nan,nan
2,82.95069294207374,RedDot,77.99295774647888,55.830388692579504,85.26495726495726,79,104,364,21,nan,nan,nan,nan,nan,nan,nan
2,82.95069294207374,Crack,76.76056338028168,66.83417085427135,92.16841933643107,133,120,303,12,nan,nan,nan,nan,nan,nan,nan
2,82.95069294207374,Toothmark,67.0774647887324,46.418338108882516,80.47047292330312,81,162,300,25,nan,nan,nan,nan,nan,nan,nan
2,82.95069294207374,FurWhite,72.00704225352112,82.54665203073547,74.7069824546376,376,148,33,11,nan,nan,nan,nan,nan,nan,nan
