Trial,TrialAUC(%),Label,Accuracy,F1,AUC,TP,FP,TN,FN,mAP(%),CP(%),CR(%),CF1(%),OP(%),OR(%),OF1(%)
0,77.72482872419471,TonguePale,71.509009009009,30.684931506849317,73.87207778020537,56,217,579,36,nan,nan,nan,nan,nan,nan,nan
0,77.72482872419471,TipSideRed,56.86936936936937,63.90197926484448,75.5774456521739,339,354,166,29,nan,nan,nan,nan,nan,nan,nan
0,77.72482872419471,Spot,61.48648648648649,69.68085106382979,80.44791385723956,393,316,153,26,nan,nan,nan,nan,nan,nan,nan
0,77.72482872419471,Ecchymosis,70.94594594594594,23.214285714285715,66.40440597954368,39,215,591,43,nan,nan,nan,nan,nan,nan,nan
0,77.72482872419471,Crack,83.44594594594594,90.97605893186004,77.75390858097624,741,147,0,0,nan,nan,nan,nan,nan,nan,nan
0,77.72482872419471,Toothmark,64.1891891891892,76.40949554896143,76.63674986723315,515,295,55,23,nan,nan,nan,nan,nan,nan,nan
0,77.72482872419471,FurThick,97.18468468468468,98.57224443175329,81.55735805330244,863,25,0,0,nan,nan,nan,nan,nan,nan,nan
0,77.72482872419471,FurYellow,87.83783783783784,66.66666666666666,89.54877002288329,108,64,672,44,nan,nan,nan,nan,nan,nan,nan
1,76.19454423695404,TonguePale,66.66666666666666,33.333333333333336,77.3664518243391,74,278,518,18,nan,nan,nan,nan,nan,nan,nan
1,76.19454423695404,TipSideRed,47.2972972972973,60.67226890756303,73.17255434782608,361,461,59,7,nan,nan,nan,nan,nan,nan,nan
1,76.19454423695404,Spot,65.76576576576578,71.48217636022514,83.58107179750752,381,266,203,38,nan,nan,nan,nan,nan,nan,nan
1,76.19454423695404,Ecchymosis,87.72522522522522,18.045112781954888,61.90461780548326,12,39,767,70,nan,nan,nan,nan,nan,nan,nan
1,76.19454423695404,Crack,83.67117117117117,91.0878918254456,76.13447538259568,741,145,2,0,nan,nan,nan,nan,nan,nan,nan
1,76.19454423695404,Toothmark,66.32882882882883,77.83543365455893,82.66755177907595,525,286,64,13,nan,nan,nan,nan,nan,nan,nan
1,76.19454423695404,FurThick,97.18468468468468,98.57224443175329,71.78215527230589,863,25,0,0,nan,nan,nan,nan,nan,nan,nan
1,76.19454423695404,FurYellow,73.1981981981982,52.58964143426296,82.94747568649885,132,218,518,20,nan,nan,nan,nan,nan,nan,nan
