Trial,TrialAUC(%),Label,Accuracy,F1,AUC,TP,FP,TN,FN,mAP(%),CP(%),CR(%),CF1(%),OP(%),OR(%),OF1(%)
0,76.90075818364079,TonguePale,79.05405405405406,26.77165354330709,66.83963294734542,34,128,668,58,nan,nan,nan,nan,nan,nan,nan
0,76.90075818364079,TipSideRed,50.45045045045045,60.854092526690394,71.18833612040135,342,414,106,26,nan,nan,nan,nan,nan,nan,nan
0,76.90075818364079,Spot,60.47297297297297,68.85536823425022,79.3283836528235,388,320,149,31,nan,nan,nan,nan,nan,nan,nan
0,76.90075818364079,Ecchymosis,86.37387387387388,21.93548387096774,69.09610845488109,17,56,750,65,nan,nan,nan,nan,nan,nan,nan
0,76.90075818364079,Crack,83.67117117117117,91.05490438001233,74.84553875531319,738,142,5,3,nan,nan,nan,nan,nan,nan,nan
0,76.90075818364079,Toothmark,69.5945945945946,79.16666666666667,81.45034519383961,513,245,105,25,nan,nan,nan,nan,nan,nan,nan
0,76.90075818364079,FurThick,97.18468468468468,98.57224443175329,80.28273464658169,863,25,0,0,nan,nan,nan,nan,nan,nan,nan
0,76.90075818364079,FurYellow,81.30630630630631,61.75115207373272,92.17498569794049,134,148,588,18,nan,nan,nan,nan,nan,nan,nan
1,76.10919154394212,TonguePale,88.73873873873875,19.354838709677416,76.69324885296047,12,20,776,80,nan,nan,nan,nan,nan,nan,nan
1,76.10919154394212,TipSideRed,51.57657657657657,60.83788706739526,68.029368729097,334,396,124,34,nan,nan,nan,nan,nan,nan,nan
1,76.10919154394212,Spot,50.0,63.0,74.59226201077801,378,403,66,41,nan,nan,nan,nan,nan,nan,nan
1,76.10919154394212,Ecchymosis,50.67567567567568,20.072992700729927,62.30254796344489,55,411,395,27,nan,nan,nan,nan,nan,nan,nan
1,76.10919154394212,Crack,83.44594594594594,90.97605893186004,73.0154139928576,741,147,0,0,nan,nan,nan,nan,nan,nan,nan
1,76.10919154394212,Toothmark,63.06306306306306,75.11380880121396,76.89591078066914,495,285,65,43,nan,nan,nan,nan,nan,nan,nan
